epoch,loss,rank,reg,topk,spearman,kendall,top5,top10,top20
1,0.7786327004432678,0.3391197919845581,0.32277801632881165,0.22845299541950226,0.48576346022240247,0.336660505237215,0.0,0.0,0.0
2,0.5253331661224365,0.20616701245307922,0.5633194446563721,0.10011357069015503,0.39671254013834034,0.27416991853221057,0.0,0.0,0.05
3,0.33671051263809204,0.17552918195724487,0.1980648785829544,0.06784123182296753,0.32053233841026024,0.22192099678236463,0.2,0.1,0.1
4,0.2898724377155304,0.1601390391588211,0.1641240417957306,0.053664132952690125,0.4230404873364814,0.29440679126446223,0.2,0.3,0.25
5,0.25882795453071594,0.15245108306407928,0.15469656884670258,0.03997860476374626,0.5448962826042307,0.3880057506674882,0.2,0.4,0.25
6,0.24217811226844788,0.14627501368522644,0.15491515398025513,0.03295237198472023,0.623788574299791,0.45024988019442735,0.0,0.3,0.25
7,0.23103906214237213,0.14095616340637207,0.15466497838497162,0.029122265055775642,0.6766107439262932,0.49726843294310946,0.0,0.4,0.25
8,0.21286362409591675,0.13460934162139893,0.1554233282804489,0.021084856241941452,0.693099729518552,0.511658793729034,0.0,0.4,0.25
9,0.20460401475429535,0.1278027892112732,0.15296438336372375,0.02060793712735176,0.715449045433153,0.5310467584035051,0.2,0.5,0.35
10,0.2006247639656067,0.12662775814533234,0.15067407488822937,0.0191965214908123,0.7379491003782496,0.5504757992743206,0.2,0.4,0.4
11,0.19537636637687683,0.12167677283287048,0.15297576785087585,0.01853790506720543,0.7524806005915881,0.5619223659889094,0.2,0.4,0.45
12,0.19292742013931274,0.12288137525320053,0.15387322008609772,0.01592271775007248,0.7637313859275375,0.5735469295543233,0.2,0.2,0.45
13,0.1920149028301239,0.12097281217575073,0.156277596950531,0.01610587351024151,0.7718462840820645,0.5811049496816595,0.2,0.2,0.4
14,0.19038231670856476,0.1175854280591011,0.15948176383972168,0.016634903848171234,0.7747094162254007,0.5837749024440337,0.2,0.2,0.35
15,0.19132228195667267,0.11754331737756729,0.16088882088661194,0.017008215188980103,0.7755857336761905,0.5845827343054699,0.0,0.2,0.35
16,0.18618696928024292,0.11603007465600967,0.16102242469787598,0.014566775411367416,0.7762233999419476,0.5851167248579447,0.0,0.3,0.35
17,0.18436263501644135,0.11696570366621017,0.16453252732753754,0.012024777010083199,0.7771405662300613,0.5849250359416718,0.0,0.2,0.3
18,0.18341705203056335,0.11404766887426376,0.160569965839386,0.01413226593285799,0.7784105179314269,0.5871294584788115,0.0,0.2,0.3
19,0.1822676807641983,0.1168423518538475,0.16284866631031036,0.011047152802348137,0.779752542442245,0.5885808174163073,0.0,0.2,0.3
20,0.17843735218048096,0.1138949766755104,0.16096647083759308,0.010834950022399426,0.7797814928241703,0.5888546587252687,0.0,0.2,0.35
21,0.17826586961746216,0.1140771433711052,0.15983940660953522,0.010824600234627724,0.780092823109377,0.5886492777435476,0.0,0.3,0.35
22,0.17727409303188324,0.1145576685667038,0.15817512571811676,0.01017592754215002,0.7809227593200145,0.5888820428561649,0.0,0.2,0.35
23,0.17152449488639832,0.10732124000787735,0.1655835211277008,0.009685461409389973,0.7827032835947583,0.5908263161497912,0.0,0.2,0.35
24,0.17202506959438324,0.10861086845397949,0.1629868894815445,0.009678752161562443,0.7848008221302175,0.592661052919833,0.2,0.2,0.3
