epoch,loss,rank,reg,topk,spearman,kendall,top5,top10,top20
86,0.13768699765205383,0.07551661878824234,0.19794753193855286,0.0018574122805148363,0.9146645549375932,0.7655826594088145,0.0,0.2,0.35
87,0.13936664164066315,0.07859021425247192,0.19440975785255432,0.0016356650739908218,0.914973594959917,0.7660902508083127,0.0,0.2,0.35
88,0.13770300149917603,0.07707713544368744,0.19324664771556854,0.001767912064678967,0.915184169235169,0.7663916332017648,0.0,0.2,0.35
89,0.13734325766563416,0.07710744440555573,0.19230709969997406,0.0016957961488515139,0.9153794037089951,0.7664603695371135,0.0,0.2,0.35
90,0.1409943699836731,0.08042266219854355,0.1936882883310318,0.0016434794524684548,0.9153333141799113,0.7660532389354326,0.0,0.2,0.35
91,0.1377033144235611,0.07715851813554764,0.19478300213813782,0.0014065955765545368,0.9153013407743795,0.7657906308849979,0.0,0.2,0.35
92,0.13913007080554962,0.07853419333696365,0.19405077397823334,0.0015870946226641536,0.9151707929283257,0.7654328494471571,0.0,0.2,0.35
93,0.13728682696819305,0.07626660168170929,0.19585514068603516,0.0015091232489794493,0.9152525409215237,0.7656390584532032,0.0,0.2,0.35
94,0.13834808766841888,0.07698827981948853,0.19707241654396057,0.0014920498942956328,0.9153723316222577,0.7657430441912949,0.0,0.2,0.35
95,0.13597656786441803,0.07425998896360397,0.19755440950393677,0.001633507083170116,0.9153722334475286,0.7657007449080034,0.0,0.2,0.35
96,0.13789743185043335,0.07691279798746109,0.19616498053073883,0.0014234238769859076,0.9152535682499393,0.7653588257013969,0.0,0.2,0.35
97,0.13841287791728973,0.07775294780731201,0.19435836374759674,0.0015682821394875646,0.915208453455666,0.7651931535085051,0.0,0.2,0.35
98,0.13620150089263916,0.07565851509571075,0.1937323361635208,0.001615528017282486,0.9151334129002113,0.765069780598905,0.0,0.2,0.35
99,0.13879866898059845,0.07773815840482712,0.1957419365644455,0.0015586218796670437,0.9149830162276729,0.7651032675315107,0.0,0.2,0.35
100,0.13827548921108246,0.07610239088535309,0.1994934231042862,0.0015500449808314443,0.9148769189993005,0.7652237898431729,0.0,0.2,0.35
101,0.1370578408241272,0.07454027235507965,0.20132042467594147,0.0014142871368676424,0.9148290291650404,0.7651543791654879,0.0,0.2,0.35
102,0.13550138473510742,0.07272449135780334,0.20170748233795166,0.001509762485511601,0.9147404545219276,0.7650609682482191,0.0,0.2,0.4
103,0.13795024156570435,0.07560376077890396,0.20022056996822357,0.0015202066861093044,0.9146495587477194,0.7648529967720359,0.0,0.2,0.4
104,0.1369095742702484,0.07550372183322906,0.19653889536857605,0.0016294509405270219,0.9148254738373498,0.7652460276126195,0.0,0.2,0.4
105,0.13762938976287842,0.07723567634820938,0.19368025660514832,0.0015264252433553338,0.9149606709580759,0.7655967591699117,0.0,0.2,0.4
106,0.1373574286699295,0.07722578942775726,0.1939621865749359,0.001295316033065319,0.9147487966694954,0.7655327663171403,0.0,0.2,0.4
107,0.13483023643493652,0.07387423515319824,0.19674208760261536,0.0012889128411188722,0.9143036926832527,0.764710236690927,0.0,0.2,0.4
108,0.13607239723205566,0.07420915365219116,0.19914008677005768,0.0014141419669613242,0.9140714190878624,0.7641950508936248,0.0,0.2,0.4
109,0.13663998246192932,0.07426654547452927,0.2009819895029068,0.0013858916936442256,0.914028543979919,0.763917125129211,0.0,0.2,0.4
110,0.136531800031662,0.07404045015573502,0.20069414377212524,0.0015220621135085821,0.9141344008815979,0.7642255574032117,0.0,0.2,0.4
111,0.13542333245277405,0.0729457214474678,0.20118524134159088,0.0014146983157843351,0.9143213430970533,0.7648388970109387,0.0,0.2,0.4
112,0.1365576684474945,0.07398156821727753,0.20199497044086456,0.0013184023555368185,0.9144938571335678,0.7649199706372475,0.0,0.2,0.4
113,0.13622945547103882,0.07388588786125183,0.20104220509529114,0.0013539411593228579,0.9146194401433201,0.7645216523862522,0.0,0.2,0.4
114,0.13493859767913818,0.07434245944023132,0.19572901725769043,0.001251619658432901,0.91442825187083,0.7640951346130629,0.0,0.2,0.4
115,0.13577619194984436,0.0757865458726883,0.1938558667898178,0.001221923273988068,0.9141726469510726,0.7640263982777141,0.0,0.2,0.4
116,0.13519977033138275,0.07520144432783127,0.1940394937992096,0.0011909849708899856,0.913802840277661,0.7641991203511544,0.0,0.2,0.4
117,0.13518443703651428,0.07368551939725876,0.19825568795204163,0.0013481418136507273,0.9132075262514493,0.7637444030557706,0.0,0.2,0.4
118,0.13649307191371918,0.07358339428901672,0.2029719352722168,0.0013453969731926918,0.9130332450698107,0.7635029446469815,0.0,0.2,0.4
119,0.13423512876033783,0.07140964269638062,0.20274898409843445,0.0013338617281988263,0.9132021327011844,0.7637015590377827,0.0,0.2,0.4
120,0.13640859723091125,0.07430782169103622,0.20049037039279938,0.0013024433283135295,0.9135134763236752,0.7640381909823036,0.0,0.2,0.4
121,0.13493900001049042,0.07370304316282272,0.19768370687961578,0.00128722726367414,0.9138188497709888,0.7641250966053943,0.0,0.2,0.4
122,0.1359168440103531,0.0759691596031189,0.1934221386909485,0.0012806941522285342,0.9139077154320485,0.7641021844936114,0.0,0.3,0.4
123,0.13400055468082428,0.07479194551706314,0.19190174341201782,0.0010920563945546746,0.9139380479171079,0.7640933721429256,0.0,0.3,0.4
124,0.13605725765228271,0.07557908445596695,0.1946730613708496,0.0013841683976352215,0.914015493753426,0.7641145217845714,0.0,0.3,0.4
125,0.13588109612464905,0.07433506846427917,0.19807375967502594,0.0014159317361190915,0.9137574134279987,0.7636439422579532,0.0,0.2,0.4
126,0.13671159744262695,0.07502520084381104,0.19878610968589783,0.0013670444022864103,0.9136050076797534,0.7634923698261586,0.0,0.2,0.35
127,0.1371452659368515,0.07508969306945801,0.2004414200782776,0.0012820945121347904,0.9132930048843542,0.7631751252014722,0.0,0.2,0.35
128,0.13581489026546478,0.07442951202392578,0.1987059861421585,0.0011823853710666299,0.9135713653038264,0.7639329873604453,0.0,0.2,0.35
129,0.1367165893316269,0.0746600329875946,0.20099052786827087,0.0011729334946721792,0.913888967565026,0.7644916903939207,0.0,0.2,0.35
130,0.13684310019016266,0.07497265189886093,0.19959978759288788,0.0013270038180053234,0.9138667134576776,0.7645921511917382,0.0,0.2,0.35
131,0.1362747699022293,0.07472144812345505,0.19973567128181458,0.0010884155053645372,0.9138607703803253,0.7644916903939207,0.0,0.2,0.35
132,0.13689355552196503,0.07540883868932724,0.19845931231975555,0.00129795225802809,0.9135462045232478,0.7642220324629374,0.0,0.2,0.35
133,0.13308757543563843,0.07240353524684906,0.19749614596366882,0.0009567943052388728,0.9131642347021455,0.7639400372409939,0.0,0.2,0.35
134,0.13765296339988708,0.07556764781475067,0.2006150335073471,0.0012672082521021366,0.9126288879042275,0.7634342083116329,0.0,0.2,0.35
135,0.13441185653209686,0.07240013033151627,0.20034442842006683,0.001272263820283115,0.9123709583471342,0.7629883033669347,0.0,0.2,0.35
136,0.13586978614330292,0.07434260845184326,0.19989606738090515,0.001038901275023818,0.9123234172345556,0.762944241613506,0.0,0.2,0.35
137,0.13481198251247406,0.07282797247171402,0.20009170472621918,0.0013043268118053675,0.9126956572387535,0.7630993389855749,0.0,0.2,0.4
138,0.13424769043922424,0.07254740595817566,0.19981417059898376,0.0011706885416060686,0.9127801786680493,0.7628860800989802,0.0,0.2,0.4
139,0.13526904582977295,0.07424934953451157,0.19783559441566467,0.0011126771569252014,0.9128639041807912,0.763148688149415,0.0,0.2,0.4
140,0.13603287935256958,0.07439543306827545,0.19949877262115479,0.0011918770615011454,0.9128173202718216,0.7632121370743523,0.0,0.2,0.4
141,0.1353367418050766,0.07336176931858063,0.2006399780511856,0.0011886418797075748,0.9127621039991695,0.7631663128507865,0.0,0.2,0.4
142,0.13269585371017456,0.07097876071929932,0.19948507845401764,0.001247718115337193,0.9127248011083423,0.7631028639258493,0.0,0.2,0.35
143,0.13608700037002563,0.07478664070367813,0.19792425632476807,0.0012820606352761388,0.9126141757198202,0.7629548164343289,0.0,0.2,0.35
144,0.13663527369499207,0.0755106583237648,0.1983673870563507,0.0010762630263343453,0.9124455886724708,0.7627521323685571,0.0,0.2,0.35
145,0.134626105427742,0.07349760830402374,0.19718769192695618,0.0013147888239473104,0.9122403684261966,0.7624489875049678,0.0,0.2,0.35
146,0.13508112728595734,0.07418182492256165,0.19793027639389038,0.0010134732583537698,0.9119142530134857,0.762017182321367,0.0,0.2,0.35
147,0.13455618917942047,0.07327307760715485,0.19860944151878357,0.0011335210874676704,0.9117785369691915,0.7617475243903835,0.0,0.2,0.35
148,0.13325387239456177,0.07165693491697311,0.2000255286693573,0.0010595169151201844,0.9117010350330279,0.7614073676539141,0.0,0.2,0.35
149,0.13249462842941284,0.0711367130279541,0.19921749830245972,0.0010617738589644432,0.9115877028269743,0.7607887406357757,0.0,0.2,0.35
150,0.13529428839683533,0.0743141770362854,0.19774426519870758,0.0011045567225664854,0.9113994878462808,0.7603111112286091,0.0,0.2,0.35
151,0.134224995970726,0.07317138463258743,0.1988706737756729,0.0009282741229981184,0.9112585229602186,0.7602018380801059,0.0,0.2,0.35
152,0.13561001420021057,0.07411353290081024,0.19970621168613434,0.0010564171243458986,0.910988325068225,0.7599286552088481,0.0,0.2,0.35
153,0.1338576078414917,0.07282573729753494,0.1988721787929535,0.0009134768042713404,0.9108517184388881,0.7599304176789854,0.0,0.2,0.4
154,0.1345808058977127,0.07287763059139252,0.20009878277778625,0.001115690916776657,0.9107654473956696,0.7597982324186994,0.0,0.2,0.4
155,0.13360512256622314,0.0720820352435112,0.19961638748645782,0.0010921142529696226,0.9104821712272604,0.7593029783101611,0.0,0.2,0.4
156,0.13242362439632416,0.07025716453790665,0.20289833843708038,0.0008646342903375626,0.9102751066985748,0.7589892586257491,0.0,0.2,0.4
157,0.13440385460853577,0.07166323065757751,0.20387624204158783,0.0010518349008634686,0.9100344278438849,0.7582648833993818,0.0,0.2,0.4
158,0.13236257433891296,0.07033130526542664,0.20207782089710236,0.0009386191959492862,0.9099652076473711,0.7578912397303067,0.0,0.2,0.4
159,0.1342933177947998,0.07290223985910416,0.2004701793193817,0.0008333572186529636,0.9101629841454334,0.7579635010059298,0.0,0.2,0.4
160,0.13316377997398376,0.07152830809354782,0.19911064207553864,0.0012681926600635052,0.9102522179617274,0.7580022753489469,0.0,0.2,0.4
161,0.1343012899160385,0.07368584722280502,0.19759827852249146,0.0008906396687962115,0.9104009211201886,0.7580339998114156,0.0,0.2,0.4
162,0.1328466534614563,0.07166977971792221,0.1990664154291153,0.0009712949395179749,0.9102452370372384,0.7573906982113571,0.0,0.2,0.35
163,0.133259117603302,0.07160016894340515,0.20077095925807953,0.00095176458125934,0.909844501817912,0.7564442517477094,0.0,0.2,0.35
164,0.13266311585903168,0.0705985426902771,0.2024163156747818,0.0008931112242862582,0.9096581346258701,0.7560106840939713,0.0,0.2,0.35
165,0.13362441956996918,0.07172265648841858,0.2018572986125946,0.0008963798172771931,0.9097904005296836,0.7562168931000174,0.0,0.2,0.35
166,0.13331159949302673,0.07098666578531265,0.20292441546916962,0.000965064624324441,0.9098209784515656,0.7562821044950919,0.0,0.2,0.35
167,0.133199542760849,0.07103822380304337,0.2027786523103714,0.0008851460297591984,0.9094529529482394,0.7557886128566909,0.0,0.2,0.35
168,0.1338985711336136,0.07264292985200882,0.19980037212371826,0.0008770145359449089,0.9092946777536884,0.7558115249684737,0.0,0.2,0.35
169,0.13198792934417725,0.06976768374443054,0.20328903198242188,0.0008223536424338818,0.9093252346381286,0.756114669832063,0.0,0.2,0.35
170,0.13383835554122925,0.07171306014060974,0.20277933776378632,0.000860988104250282,0.9089633836240163,0.7556317530144847,0.0,0.2,0.35
171,0.1335691213607788,0.07216290384531021,0.20064722001552582,0.0008080312400124967,0.9089621424149409,0.755730451342165,0.0,0.2,0.35
172,0.13300272822380066,0.07283823937177658,0.19613897800445557,0.0008818622445687652,0.9089716118137091,0.7560453853885727,0.0,0.2,0.35
173,0.13310930132865906,0.07293817400932312,0.19592344760894775,0.0009293933399021626,0.9087890954298969,0.7563367410693433,0.0,0.2,0.35
174,0.13359615206718445,0.07219182699918747,0.20103833079338074,0.0007285515312105417,0.9083194135008023,0.7560071591536971,0.0,0.2,0.35
175,0.13311831653118134,0.07023662328720093,0.20557880401611328,0.0008053648634813726,0.9080582266464462,0.7555295297465302,0.0,0.2,0.4
176,0.13386695086956024,0.07112403213977814,0.2044733613729477,0.0009339311509393156,0.9078372633811087,0.7550994870330665,0.0,0.2,0.4
177,0.13388845324516296,0.07142546772956848,0.20455914735794067,0.0007301587611436844,0.9076051572840155,0.75479457969934,0.0,0.2,0.4
178,0.13362151384353638,0.07119400054216385,0.20418117940425873,0.0007821021135896444,0.9071812423098946,0.7541900524422989,0.0,0.2,0.4
179,0.13297902047634125,0.07052472233772278,0.20371367037296295,0.0008934639627113938,0.9069502336660235,0.7538216961836353,0.0,0.2,0.4
180,0.13200196623802185,0.07036595791578293,0.20219489932060242,0.0006516887224279344,0.9066402539712923,0.7532330311578281,0.0,0.2,0.4
181,0.13335710763931274,0.07233987748622894,0.20000217854976654,0.0006777145899832249,0.9063412768587038,0.7526972402361357,0.0,0.2,0.4
182,0.13028502464294434,0.06921212375164032,0.20019879937171936,0.0006755052600055933,0.9063048785778809,0.7521614493144431,0.0,0.2,0.4
183,0.13277877867221832,0.07060004025697708,0.2029491811990738,0.0008626567432656884,0.9056341558409802,0.750610475593754,0.0,0.2,0.4
184,0.13261725008487701,0.06991662085056305,0.2053578943014145,0.0007288320339284837,0.9053046323626726,0.7499107749493068,0.0,0.2,0.4
185,0.13153550028800964,0.06842386722564697,0.20613224804401398,0.0008479779935441911,0.9053406309320985,0.7503302428419477,0.0,0.2,0.4
186,0.13359692692756653,0.07262545824050903,0.1994592547416687,0.0007557962671853602,0.9052027129688797,0.7502526941559133,0.0,0.2,0.4
187,0.13241615891456604,0.07163717597723007,0.1984889656305313,0.0008215305861085653,0.9055413807219572,0.7509788318524176,0.0,0.2,0.35
188,0.1335139125585556,0.07323413342237473,0.19682206213474274,0.0008221061434596777,0.9056585417424468,0.7513048888277899,0.0,0.2,0.35
189,0.13347072899341583,0.07164105027914047,0.20270201563835144,0.0006793803768232465,0.9052997376511777,0.7509541572704976,0.0,0.2,0.35
190,0.13226011395454407,0.07008425146341324,0.20388221740722656,0.0006741306860931218,0.904352173489585,0.7496652406808977,0.0,0.2,0.35
191,0.13035419583320618,0.068743996322155,0.20187993347644806,0.0006974701536819339,0.9038674945778975,0.7489431788440133,0.0,0.2,0.35
192,0.13184069097042084,0.06973470002412796,0.20367217063903809,0.0006695623160339892,0.9037395729058476,0.7485237109513725,0.0,0.2,0.35
193,0.13242404162883759,0.06902202218770981,0.20796215534210205,0.0006755833164788783,0.9037515642477623,0.7485395731826068,0.0,0.2,0.4
194,0.13245773315429688,0.06968843191862106,0.2060835361480713,0.0006294938502833247,0.9036689256695214,0.7488004187629046,0.0,0.2,0.4
195,0.13066083192825317,0.06969381123781204,0.20030170679092407,0.0005843356484547257,0.9038326811177018,0.749226936536094,0.0,0.2,0.4
196,0.13029369711875916,0.07008843868970871,0.19718067348003387,0.0007007011445239186,0.9035939342014313,0.7487281574872815,0.0,0.2,0.4
197,0.12911860644817352,0.06752798706293106,0.20272666215896606,0.0005150710931047797,0.9031734140596316,0.7480296676729633,0.0,0.2,0.4
198,0.1311802715063095,0.06711213290691376,0.2106197476387024,0.0005881428369320929,0.9026623752342073,0.7471154973117924,0.0,0.2,0.4
199,0.1312330812215805,0.06651691347360611,0.21285811066627502,0.000572492484934628,0.9022873302377487,0.746523307345711,0.0,0.2,0.4
200,0.13064995408058167,0.06730668991804123,0.20823949575424194,0.000580950640141964,0.9021367021533484,0.7465426945172197,0.0,0.2,0.4
201,0.13106080889701843,0.06961631029844284,0.20178572833538055,0.0006058524013496935,0.9020177319128508,0.7464792455922824,0.0,0.2,0.45
202,0.13040845096111298,0.06955800205469131,0.19987259805202484,0.0005924361175857484,0.9016382129537363,0.745825369171401,0.0,0.2,0.45
203,0.13251473009586334,0.07006539404392242,0.20537613332271576,0.0005576582625508308,0.9008242252371199,0.744503516568541,0.0,0.2,0.4
