trial_id,avg_node_importance,avg_edge_bc,cross_comm_ratio,fragility_score,path_length,num_selected_paths,delta_E@1,delta_E@3,delta_E@5,delta_E@10,delta_LCC@1,delta_LCC@3,delta_LCC@5,delta_LCC@10,delta_ASP@1,delta_ASP@3,delta_ASP@5,delta_ASP@10,norm_delta_E@1,norm_delta_E@3,norm_delta_E@5,norm_delta_E@10,norm_delta_LCC@1,norm_delta_LCC@3,norm_delta_LCC@5,norm_delta_LCC@10,norm_delta_ASP@1,norm_delta_ASP@3,norm_delta_ASP@5,norm_delta_ASP@10,set_score,top1_score,search_score,rank
14,0.3948633179587411,0.10724763971531961,0.005996472709089183,0.4192384840177577,0.07265408559909248,10,0.014613080669330952,0.018891457153957097,0.029620718456380035,0.02675377241222815,0.005169867060561217,0.015878877400295366,0.019571639586410616,0.024372230428360342,0.6312394619084403,0.7312404751944603,1.1380502353068689,1.0217084907926859,0.5,0.537822870900883,1.0,0.32859779615999124,0.5,0.9523809523809558,0.75,0.7272727272727223,0.5,0.6233161711797525,0.9273432518226699,0.36727090971324655,0.6904449643811356,0.5,0.6714004679430221,13
24,0.36224331190640674,0.11235890883037113,0.01170420647724135,0.4152828189760526,0.09841075380992809,10,0.014613080669330952,0.018891457153957097,0.029620718456380035,0.02675377241222815,0.005169867060561217,0.015878877400295366,0.019571639586410616,0.024372230428360342,0.6312394619084403,0.7312404751944603,1.1380502353068689,1.0217084907926859,0.5,0.537822870900883,1.0,0.32859779615999124,0.5,0.9523809523809558,0.75,0.7272727272727223,0.5,0.6233161711797525,0.9273432518226699,0.36727090971324655,0.6904449643811356,0.5,0.6714004679430221,14
2,0.21762370178882473,0.12391815546061004,0.023341822993282663,0.46578317374481715,0.1693331460124654,10,0.014613080669330952,0.018891457153957097,0.029620718456380035,0.028566417610167497,0.005169867060561217,0.015878877400295366,0.019571639586410616,0.022525849335302772,0.6312394619084403,0.7312404751944603,1.1380502353068689,1.0747258335518177,0.5,0.537822870900883,1.0,0.6265919497008569,0.5,0.9523809523809558,0.75,0.2727272727272777,0.5,0.6233161711797525,0.9273432518226699,0.45132299828833733,0.6823894963334146,0.5,0.6641505467000732,15
47,0.06307963757114818,0.18233532568817254,0.0590605305115773,0.5728239132164181,0.12270059301268395,10,0.014613080669330952,0.018811371961371948,0.025291932373182335,0.028746904484404284,0.005169867060561217,0.016248153618906858,0.01809453471196454,0.024372230428360342,0.6312394619084403,0.858930722195824,1.133330142997318,1.0313949568803622,0.5,0.5263606907930019,0.40604667688282414,0.6562635221489956,0.5,1.0,0.416666666666675,0.7272727272727223,0.5,1.0,0.9131887345862283,0.3826275395104038,0.66982517309565,0.5,0.6528426557860851,16
54,0.07733031445701112,0.10203415520348168,0.05085815838582706,0.6613194534820283,0.10845791847165201,10,0.014613080669330952,0.018811371961371948,0.025291932373182335,0.028746904484404284,0.005169867060561217,0.016248153618906858,0.01809453471196454,0.024372230428360342,0.6312394619084403,0.858930722195824,1.133330142997318,1.0313949568803622,0.5,0.5263606907930019,0.40604667688282414,0.6562635221489956,0.5,1.0,0.416666666666675,0.7272727272727223,0.5,1.0,0.9131887345862283,0.3826275395104038,0.66982517309565,0.5,0.6528426557860851,17
25,0.11505106911221064,0.2256692891973257,0.042622572521398415,0.4930377921772775,0.12361927699178782,10,0.014613080669330952,0.018811371961371948,0.025291932373182335,0.028746904484404284,0.005169867060561217,0.016248153618906858,0.01809453471196454,0.024372230428360342,0.6312394619084403,0.858930722195824,1.133330142997318,1.0313949568803622,0.5,0.5263606907930019,0.40604667688282414,0.6562635221489956,0.5,1.0,0.416666666666675,0.7272727272727223,0.5,1.0,0.9131887345862283,0.3826275395104038,0.66982517309565,0.5,0.6528426557860851,18
53,0.22713811416619414,0.10660502675490259,0.027655702273928284,0.49987432235911416,0.13872683444586087,10,0.014613080669330952,0.018891457153957097,0.029620718456380035,0.027598392375598066,0.005169867060561217,0.015878877400295366,0.019571639586410616,0.022895125553914264,0.6312394619084403,0.7312404751944603,1.1380502353068689,0.9996270775822405,0.5,0.537822870900883,1.0,0.4674511202050187,0.5,0.9523809523809558,0.75,0.36363636363636115,0.5,0.6233161711797525,0.9273432518226699,0.3322637063635868,0.6615793818321364,0.5,0.6454214436489228,19
49,0.1717053133721579,0.22110161283261687,0.00858695693400492,0.45251139564195586,0.14609472121926442,10,0.014613080669330952,0.018811371961371948,0.025291932373182335,0.028960208541458282,0.005169867060561217,0.016248153618906858,0.01809453471196454,0.02400295420974885,0.6312394619084403,0.858930722195824,1.133330142997318,1.002578046105243,0.5,0.5263606907930019,0.40604667688282414,0.691330154052966,0.5,1.0,0.416666666666675,0.6363636363636388,0.5,1.0,0.9131887345862283,0.33694208243393386,0.6585442935310296,0.5,0.6426898641779267,20
27,0.14556708999818194,0.13439702406483167,0.07413817415753068,0.47409587856386043,0.17180183321559528,10,0.014613080669330952,0.018811371961371948,0.025291932373182335,0.028960208541458282,0.005169867060561217,0.016248153618906858,0.01809453471196454,0.02400295420974885,0.6312394619084403,0.858930722195824,1.133330142997318,1.002578046105243,0.5,0.5263606907930019,0.40604667688282414,0.691330154052966,0.5,1.0,0.416666666666675,0.6363636363636388,0.5,1.0,0.9131887345862283,0.33694208243393386,0.6585442935310296,0.5,0.6426898641779267,21
44,0.2532922597630292,0.16275054195878064,0.061909804832522904,0.4186379258569963,0.103409467588671,10,0.014613080669330952,0.018891457153957097,0.029620718456380035,0.025534162365412227,0.005169867060561217,0.015878877400295366,0.019571639586410616,0.024741506646971945,0.6312394619084403,0.7312404751944603,1.1380502353068689,0.8617329201261263,0.5,0.537822870900883,1.0,0.12809707822356964,0.5,0.9523809523809558,0.75,0.8181818181818331,0.5,0.6233161711797525,0.9273432518226699,0.11365048787118182,0.6500880700623162,0.5,0.6350792630560846,22
18,0.27622880417988077,0.1897466844273888,0.04812950055244784,0.3925470538300914,0.09334795701019125,10,0.014613080669330952,0.018891457153957097,0.029620718456380035,0.025534162365412227,0.005169867060561217,0.015878877400295366,0.019571639586410616,0.024741506646971945,0.6312394619084403,0.7312404751944603,1.1380502353068689,0.8617329201261263,0.5,0.537822870900883,1.0,0.12809707822356964,0.5,0.9523809523809558,0.75,0.8181818181818331,0.5,0.6233161711797525,0.9273432518226699,0.11365048787118182,0.6500880700623162,0.5,0.6350792630560846,23
13,0.2235268039788639,0.12005643811777043,0.06967210816041809,0.49835759451619316,0.08838705522675439,10,0.014613080669330952,0.018891457153957097,0.029620718456380035,0.025534162365412227,0.005169867060561217,0.015878877400295366,0.019571639586410616,0.024741506646971945,0.6312394619084403,0.7312404751944603,1.1380502353068689,0.8617329201261263,0.5,0.537822870900883,1.0,0.12809707822356964,0.5,0.9523809523809558,0.75,0.8181818181818331,0.5,0.6233161711797525,0.9273432518226699,0.11365048787118182,0.6500880700623162,0.5,0.6350792630560846,24
28,0.1416748056372753,0.20091864966502004,0.1122876342802062,0.46673835480053383,0.0783805556169646,10,0.014613080669330952,0.018811371961371948,0.025291932373182335,0.027829893023643,0.005169867060561217,0.016248153618906858,0.01809453471196454,0.024741506646971945,0.6312394619084403,0.858930722195824,1.133330142997318,0.9274975560384142,0.5,0.5263606907930019,0.40604667688282414,0.5055092243153743,0.5,1.0,0.416666666666675,0.8181818181818331,0.5,1.0,0.9131887345862283,0.2179117487178718,0.6448739511270898,0.5,0.6303865560143809,25
43,0.053757743489452045,0.2795037026334641,0.046607964743510935,0.4921926239085699,0.1279379652250031,10,0.014613080669330952,0.018811371961371948,0.025291932373182335,0.02771711552336531,0.005169867060561217,0.016248153618906858,0.01809453471196454,0.02400295420974885,0.6312394619084403,0.858930722195824,1.133330142997318,1.0205090093131801,0.5,0.5263606907930019,0.40604667688282414,0.4869688967477345,0.5,1.0,0.416666666666675,0.6363636363636388,0.5,1.0,0.9131887345862283,0.36536928812467245,0.6389960655738639,0.5,0.6250964590164776,26
35,0.09424752942881241,0.2595196984340373,0.014048703440017367,0.48849481514755577,0.14368925354957718,10,0.014613080669330952,0.018811371961371948,0.025291932373182335,0.027289014457764327,0.005169867060561217,0.016248153618906858,0.01809453471196454,0.02363367799113736,0.6312394619084403,0.858930722195824,1.133330142997318,1.0858975542646494,0.5,0.5263606907930019,0.40604667688282414,0.41659019559941624,0.5,1.0,0.416666666666675,0.5454545454545554,0.5,1.0,0.9131887345862283,0.4690343057591247,0.632593535082425,0.5,0.6193341815741825,27
12,0.05308003769991903,0.23107626093403597,0.03592882530730151,0.5691093461787731,0.11080552987997042,10,0.014613080669330952,0.018811371961371948,0.025291932373182335,0.026116806110556015,0.005169867060561217,0.016248153618906858,0.01809453471196454,0.024741506646971945,0.6312394619084403,0.858930722195824,1.133330142997318,0.9785228456536395,0.5,0.5263606907930019,0.40604667688282414,0.22388219372625195,0.5,1.0,0.416666666666675,0.8181818181818331,0.5,1.0,0.9131887345862283,0.2988056966057044,0.6225702752713909,0.5,0.6103132477442519,28
38,0.08980873914803428,0.32855955709936707,0.07910693272379836,0.39735811742226207,0.10516665360653824,10,0.014613080669330952,0.02187218822843834,0.027389708208458055,0.030837792069041955,0.005169867060561217,0.015509601181683874,0.017725258493352936,0.021787296898079678,0.6312394619084403,0.5344620342921971,0.954111888748086,1.4208135650638312,0.5,0.9644395190725874,0.6938827825645606,1.0,0.5,0.9047619047619115,0.333333333333325,0.09090909090908346,0.5,0.042823468807959536,0.37575266289697545,1.0,0.6006558624829336,0.5,0.5905902762346402,29
22,0.15048136176863816,0.3178912141718429,0.008885038941085168,0.42523472298938153,0.0975076621290523,10,0.014613080669330952,0.02187218822843834,0.027389708208458055,0.02854989663114646,0.005169867060561217,0.015509601181683874,0.017725258493352936,0.023264401772525756,0.6312394619084403,0.5344620342921971,0.954111888748086,1.0675954126857992,0.5,0.9644395190725874,0.6938827825645606,0.6238759437419207,0.5,0.9047619047619115,0.333333333333325,0.4545454545454446,0.5,0.042823468807959536,0.37575266289697545,0.44001864512731365,0.537048190539111,0.5,0.5333433714852,30
20,0.15145693108604344,0.3158174485181572,0.007952830530271054,0.425456921555882,0.0993158683096464,10,0.014613080669330952,0.02187218822843834,0.027389708208458055,0.02854989663114646,0.005169867060561217,0.015509601181683874,0.017725258493352936,0.023264401772525756,0.6312394619084403,0.5344620342921971,0.954111888748086,1.0675954126857992,0.5,0.9644395190725874,0.6938827825645606,0.6238759437419207,0.5,0.9047619047619115,0.333333333333325,0.4545454545454446,0.5,0.042823468807959536,0.37575266289697545,0.44001864512731365,0.537048190539111,0.5,0.5333433714852,31
3,0.0953724397027384,0.2515209386594447,0.0764352179911139,0.46589579782061724,0.11077560582608578,10,0.014613080669330952,0.02187218822843834,0.027389708208458055,0.02854989663114646,0.005169867060561217,0.015509601181683874,0.017725258493352936,0.023264401772525756,0.6312394619084403,0.5344620342921971,0.954111888748086,1.0675954126857992,0.5,0.9644395190725874,0.6938827825645606,0.6238759437419207,0.5,0.9047619047619115,0.333333333333325,0.4545454545454446,0.5,0.042823468807959536,0.37575266289697545,0.44001864512731365,0.537048190539111,0.5,0.5333433714852,32
39,0.34007255537098835,0.06583373420600844,0.012734309685596265,0.46028490836735936,0.12107449237004747,10,0.014613080669330952,0.021867966061716315,0.026668623533329272,0.025489808108557957,0.005169867060561217,0.015140324963072382,0.017725258493352936,0.023264401772525756,0.6312394619084403,0.7860704873243609,0.948262135053505,1.0149505861678305,0.5,0.9638352221501335,0.5949426569011484,0.12080535381867884,0.5,0.8571428571428674,0.333333333333325,0.4545454545454446,0.5,0.7850636764777178,0.35821053997464625,0.35655713251224713,0.5360484696506899,0.5,0.532443622685621,33
37,0.1164820760691703,0.1642540103817273,0.041463008118821504,0.6241428124272153,0.053658093003065815,10,0.014613080669330952,0.018347949966699834,0.025306780974873072,0.02812836399711402,0.005169867060561217,0.014401772525849288,0.01846381093057603,0.02363367799113736,0.6312394619084403,0.5199455117043561,1.150096799674035,1.1389192484795254,0.5,0.46003349349947525,0.40808405552624777,0.554577075650609,0.5,0.7619047619047646,0.5,0.5454545454545554,0.5,0.0,0.9634682451050951,0.553093293000286,0.5274017189045592,0.5,0.5246615470141033,34
23,0.15478108729352383,0.0896568984568809,0.060391384462158144,0.6219560584706828,0.07321457131675439,10,0.014613080669330952,0.018347949966699834,0.025306780974873072,0.02812836399711402,0.005169867060561217,0.014401772525849288,0.01846381093057603,0.02363367799113736,0.6312394619084403,0.5199455117043561,1.150096799674035,1.1389192484795254,0.5,0.46003349349947525,0.40808405552624777,0.554577075650609,0.5,0.7619047619047646,0.5,0.5454545454545554,0.5,0.0,0.9634682451050951,0.553093293000286,0.5274017189045592,0.5,0.5246615470141033,35
32,0.05671586141652677,0.4116379752588706,0.01550144078648017,0.4314642560974705,0.08468046644065196,10,0.014613080669330952,0.02187218822843834,0.025306780974873072,0.024934602203352196,0.005169867060561217,0.015509601181683874,0.01846381093057603,0.022525849335302772,0.6312394619084403,0.5344620342921971,1.150096799674035,1.1169449317771587,0.5,0.9644395190725874,0.40808405552624777,0.029530947801017143,0.5,0.9047619047619115,0.5,0.2727272727272777,0.5,0.042823468807959536,0.9634682451050951,0.5182558772090863,0.5115656990012426,0.5,0.5104091291011184,36
16,0.09970295895747881,0.29924751997353194,0.0008751160998736001,0.4075000642194792,0.19267434074963646,10,0.014613080669330952,0.022120646020646145,0.022755356938812782,0.02794027985902965,0.005169867060561217,0.01477104874446078,0.01661742983751846,0.022895125553914264,0.6312394619084403,0.8089030741920133,1.004330227292309,0.9635321663518521,0.5,1.0,0.05800281894557765,0.5236565327960938,0.5,0.8095238095238089,0.08333333333335004,0.36363636363636115,0.5,0.8524193786174933,0.5263463996066045,0.2750399279175409,0.49910650715298105,0.5,0.49919585643768294,37
40,0.12330507864580709,0.12294996198148073,0.026920024280255174,0.47938844844031403,0.24743648665214296,10,0.014613080669330952,0.018347949966699834,0.027389708208458055,0.028376717032966847,0.005169867060561217,0.014401772525849288,0.017725258493352936,0.022895125553914264,0.6312394619084403,0.5199455117043561,0.954111888748086,1.1843207708109773,0.5,0.46003349349947525,0.6938827825645606,0.5954056684620435,0.5,0.7619047619047646,0.333333333333325,0.36363636363636115,0.5,0.0,0.37575266289697545,0.6250714906588222,0.4676689507729253,0.5,0.47090205569563276,38
6,0.21397723226873294,0.11399129830312349,0.0850536647479584,0.4246296041989915,0.16234820048119375,10,0.014613080669330952,0.018347949966699834,0.025306780974873072,0.02719279033874615,0.005169867060561217,0.014401772525849288,0.01846381093057603,0.022895125553914264,0.6312394619084403,0.5199455117043561,1.150096799674035,0.9800990532222071,0.5,0.46003349349947525,0.40808405552624777,0.4007712008343986,0.5,0.7619047619047646,0.5,0.36363636363636115,0.5,0.0,0.9634682451050951,0.3013045683195864,0.4621336320917699,0.5,0.4659202688825929,39
59,0.20501125779749627,0.10242112171167506,0.0575082004651147,0.4995340473761794,0.13552537264953463,10,0.014613080669330952,0.018347949966699834,0.025306780974873072,0.02719279033874615,0.005169867060561217,0.014401772525849288,0.01846381093057603,0.022895125553914264,0.6312394619084403,0.5199455117043561,1.150096799674035,0.9800990532222071,0.5,0.46003349349947525,0.40808405552624777,0.4007712008343986,0.5,0.7619047619047646,0.5,0.36363636363636115,0.5,0.0,0.9634682451050951,0.3013045683195864,0.4621336320917699,0.5,0.4659202688825929,40
56,0.19793800202949247,0.17283765139804172,0.034850254062104256,0.4790928688267637,0.11528122368359785,10,0.014613080669330952,0.018347949966699834,0.025306780974873072,0.02719279033874615,0.005169867060561217,0.014401772525849288,0.01846381093057603,0.022895125553914264,0.6312394619084403,0.5199455117043561,1.150096799674035,0.9800990532222071,0.5,0.46003349349947525,0.40808405552624777,0.4007712008343986,0.5,0.7619047619047646,0.5,0.36363636363636115,0.5,0.0,0.9634682451050951,0.3013045683195864,0.4621336320917699,0.5,0.4659202688825929,41
19,0.16983984798693397,0.18165920463110793,0.012001102322209772,0.5639473648174869,0.07255248024226137,10,0.014613080669330952,0.018347949966699834,0.025306780974873072,0.02719279033874615,0.005169867060561217,0.014401772525849288,0.01846381093057603,0.022895125553914264,0.6312394619084403,0.5199455117043561,1.150096799674035,0.9800990532222071,0.5,0.46003349349947525,0.40808405552624777,0.4007712008343986,0.5,0.7619047619047646,0.5,0.36363636363636115,0.5,0.0,0.9634682451050951,0.3013045683195864,0.4621336320917699,0.5,0.4659202688825929,42
34,0.11136563163204251,0.10741384996647256,0.06626819368632603,0.556948579611169,0.15800374510398998,10,0.014613080669330952,0.018347949966699834,0.027389708208458055,0.027788125069374933,0.005169867060561217,0.014401772525849288,0.017725258493352936,0.023264401772525756,0.6312394619084403,0.5199455117043561,0.954111888748086,1.1521614494474672,0.5,0.46003349349947525,0.6938827825645606,0.49864268132538625,0.5,0.7619047619047646,0.333333333333325,0.4545454545454446,0.5,0.0,0.37575266289697545,0.5740870771237817,0.4613535830215237,0.5,0.4652182247193713,43
29,0.10155761865394762,0.06075831025482697,0.05368061050865696,0.6414054444504041,0.14259801613216438,10,0.014613080669330952,0.018347949966699834,0.027389708208458055,0.027788125069374933,0.005169867060561217,0.014401772525849288,0.017725258493352936,0.023264401772525756,0.6312394619084403,0.5199455117043561,0.954111888748086,1.1521614494474672,0.5,0.46003349349947525,0.6938827825645606,0.49864268132538625,0.5,0.7619047619047646,0.333333333333325,0.4545454545454446,0.5,0.0,0.37575266289697545,0.5740870771237817,0.4613535830215237,0.5,0.4652182247193713,44
30,0.13574714973390942,0.2861220099051878,0.07600967961140856,0.35247711446735536,0.14964404628213884,10,0.014613080669330952,0.018347949966699834,0.027389708208458055,0.02854989663114646,0.005169867060561217,0.014401772525849288,0.017725258493352936,0.023264401772525756,0.6312394619084403,0.5199455117043561,0.954111888748086,1.0675954126857992,0.5,0.46003349349947525,0.6938827825645606,0.6238759437419207,0.5,0.7619047619047646,0.333333333333325,0.4545454545454446,0.5,0.0,0.37575266289697545,0.44001864512731365,0.46037189751264224,0.5,0.46433470776137803,45
55,0.16483218990034124,0.07693427568753228,0.01931308798308507,0.5724334484828358,0.1664869979462056,10,0.014613080669330952,0.018347949966699834,0.025306780974873072,0.02844839674214672,0.005169867060561217,0.014401772525849288,0.01846381093057603,0.022895125553914264,0.6312394619084403,0.5199455117043561,1.150096799674035,0.82930683604632,0.5,0.46003349349947525,0.40808405552624777,0.6071896261209356,0.5,0.7619047619047646,0.5,0.36363636363636115,0.5,0.0,0.9634682451050951,0.06224315680969107,0.4585066336225079,0.5,0.46265597026025707,46
41,0.1970863820541223,0.05432976075105935,0.0006283351061178024,0.580734398361531,0.16722112372716957,10,0.014613080669330952,0.018347949966699834,0.025306780974873072,0.02844839674214672,0.005169867060561217,0.014401772525849288,0.01846381093057603,0.022895125553914264,0.6312394619084403,0.5199455117043561,1.150096799674035,0.82930683604632,0.5,0.46003349349947525,0.40808405552624777,0.6071896261209356,0.5,0.7619047619047646,0.5,0.36363636363636115,0.5,0.0,0.9634682451050951,0.06224315680969107,0.4585066336225079,0.5,0.46265597026025707,47
8,0.10733356780344139,0.06267340269484623,0.003042522998830191,0.6805736566739171,0.14637684982896507,10,0.014613080669330952,0.018347949966699834,0.027389708208458055,0.029072494866244775,0.005169867060561217,0.014401772525849288,0.017725258493352936,0.02215657311669128,0.6312394619084403,0.5199455117043561,0.954111888748086,1.151702859937262,0.5,0.46003349349947525,0.6938827825645606,0.7097897336480264,0.5,0.7619047619047646,0.333333333333325,0.18181818181819423,0.5,0.0,0.37575266289697545,0.5733600432113789,0.45443055476407784,0.5,0.4589874992876701,48
46,0.10739147707700242,0.07879087301748466,0.16316442214996973,0.4492194022755958,0.2014338254799474,10,0.014613080669330952,0.018347949966699834,0.027389708208458055,0.02852393231768216,0.005169867060561217,0.014401772525849288,0.017725258493352936,0.02215657311669128,0.6312394619084403,0.5199455117043561,0.954111888748086,1.2016074597722453,0.5,0.46003349349947525,0.6938827825645606,0.6196074781746606,0.5,0.7619047619047646,0.333333333333325,0.18181818181819423,0.5,0.0,0.37575266289697545,0.65247728348295,0.45320110863054514,0.5,0.45788099776749064,49
51,0.0710647418271783,0.18288214476526757,0.005621732523979718,0.5696137696814382,0.17081761120213615,10,0.014613080669330952,0.022120646020646145,0.022382896964146998,0.028980488751444475,0.005169867060561217,0.01477104874446078,0.01661742983751846,0.02215657311669128,0.6312394619084403,0.8089030741920133,0.8288100345903819,1.073010615712839,0.5,1.0,0.006897535517605093,0.6946641678000229,0.5,0.8095238095238089,0.08333333333335004,0.18181818181819423,0.5,0.8524193786174933,0.0,0.4486037439043068,0.45302890561275344,0.5,0.4577260150514781,50
4,0.11080531351960758,0.26405452407850477,0.005512819894218305,0.3990597142643998,0.22056762824326953,10,0.014613080669330952,0.022120646020646145,0.022382896964146998,0.027868408674658438,0.005169867060561217,0.01477104874446078,0.01661742983751846,0.022895125553914264,0.6312394619084403,0.8089030741920133,0.8288100345903819,1.063339918209821,0.5,1.0,0.006897535517605093,0.5118410971140162,0.5,0.8095238095238089,0.08333333333335004,0.36363636363636115,0.5,0.8524193786174933,0.0,0.43327211314341657,0.4512137367651167,0.5,0.45609236308860507,51
