epoch,loss,rank,reg,topk,spearman,kendall,top5,top10,top20
1,1.2650325298309326,0.4787130653858185,0.6428480744361877,0.395643413066864,0.6264469169376228,0.4467838437974521,0.0,0.2,0.15
2,0.6819108128547668,0.2201462686061859,1.1710193157196045,0.0736391469836235,0.5583563693333405,0.3953902982666822,0.0,0.3,0.2
3,0.4220423698425293,0.1912841647863388,0.4428730607032776,0.06526417285203934,0.6143609939147505,0.44173745545107773,0.0,0.1,0.3
4,0.33268746733665466,0.1661716103553772,0.3435656428337097,0.04229744151234627,0.7265515734309345,0.5365074246762509,0.0,0.1,0.15
5,0.24968841671943665,0.13900567591190338,0.22290050983428955,0.02920839749276638,0.7778954949859219,0.5831205139447511,0.0,0.1,0.1
6,0.2353777438402176,0.12142201513051987,0.28204524517059326,0.019561437889933586,0.7914020327257665,0.5966660627624651,0.0,0.1,0.1
7,0.23112627863883972,0.11667680740356445,0.2878136932849884,0.018736908212304115,0.7924486741914185,0.5990389689297759,0.0,0.1,0.15
8,0.206234410405159,0.1161472499370575,0.2131781429052353,0.017422480508685112,0.7801498169455586,0.588412658156508,0.0,0.1,0.15
9,0.1960410475730896,0.11972502619028091,0.1772761046886444,0.015422128140926361,0.7818452985593121,0.5905101907219873,0.0,0.2,0.2
10,0.19892796874046326,0.1211576834321022,0.18589067459106445,0.014668721705675125,0.7914111631347559,0.6000384088197471,0.0,0.2,0.15
11,0.1988837867975235,0.1223263293504715,0.19105033576488495,0.012828237377107143,0.7987483013463385,0.6075454351568099,0.0,0.2,0.15
12,0.18969301879405975,0.11727721244096756,0.17723378539085388,0.012830447405576706,0.8058075822213245,0.6147306113641461,0.0,0.2,0.1
13,0.18193112313747406,0.11250187456607819,0.1726607084274292,0.011754023842513561,0.8132170225147064,0.6225518560851855,0.0,0.2,0.15
14,0.1802210509777069,0.10948314517736435,0.1801474690437317,0.011129113845527172,0.8193887787138922,0.6297370237370433,0.0,0.2,0.15
15,0.18042463064193726,0.10878979414701462,0.18870939314365387,0.010014676488935947,0.8235693020554599,0.6343284134230153,0.0,0.1,0.1
16,0.1769448220729828,0.10691026598215103,0.18847429752349854,0.008994841948151588,0.8251013568273413,0.6359963575316603,0.0,0.1,0.15
17,0.17459288239479065,0.10674605518579483,0.18060681223869324,0.009109853766858578,0.8253580898439038,0.6363200104482297,0.0,0.1,0.15
18,0.17169123888015747,0.105251744389534,0.17788353562355042,0.008716284297406673,0.8260057418314093,0.6370841569998043,0.0,0.1,0.15
19,0.1715385615825653,0.10568245500326157,0.17740528285503387,0.008423011749982834,0.8275389748605981,0.6388425988653894,0.0,0.1,0.2
20,0.17228452861309052,0.10768668353557587,0.17404943704605103,0.008255344815552235,0.8276548557034249,0.6390263435590858,0.0,0.1,0.2
21,0.1696396768093109,0.10719162225723267,0.17027515172958374,0.007577002514153719,0.8264403686428067,0.6377815633302207,0.0,0.1,0.15
22,0.17145152390003204,0.11045579612255096,0.16391879320144653,0.007880060002207756,0.8254261330589155,0.6367884670095281,0.0,0.1,0.15
23,0.16623122990131378,0.10596216470003128,0.1640515774488449,0.007369062397629023,0.8258707045790199,0.6373331797838375,0.0,0.1,0.15
24,0.16614995896816254,0.10601062327623367,0.16540966928005219,0.007010960020124912,0.8276841288856164,0.6394887934394394,0.0,0.1,0.15
25,0.16960680484771729,0.10862761735916138,0.1681678295135498,0.007019219920039177,0.8299232190176106,0.6422284937322859,0.0,0.1,0.15
26,0.16644583642482758,0.10499843955039978,0.16849446296691895,0.007266036234796047,0.8318824703196939,0.6446595495616937,0.0,0.1,0.15
27,0.16608212888240814,0.10529172420501709,0.1697738617658615,0.006572158075869083,0.833122258468241,0.6461620198431401,0.0,0.1,0.15
28,0.16433420777320862,0.10287349671125412,0.17387256026268005,0.0061992923729121685,0.8335400939582333,0.6468131872091083,0.0,0.1,0.1
29,0.16317883133888245,0.10084129869937897,0.1760062575340271,0.006357103586196899,0.8343109213410002,0.6478654731323586,0.0,0.1,0.15
30,0.16291747987270355,0.10059807449579239,0.17748135328292847,0.006049999035894871,0.8355713275040577,0.6494472057261966,0.0,0.1,0.15
31,0.16153977811336517,0.09906583279371262,0.17912772297859192,0.005823747254908085,0.836954765047936,0.6511269867555847,0.0,0.1,0.15
32,0.16342692077159882,0.10062144696712494,0.17937365174293518,0.005995579529553652,0.8384289137769533,0.6529063576186944,0.0,0.1,0.2
33,0.1617807298898697,0.09872806072235107,0.17969802021980286,0.00609551090747118,0.8394111104479896,0.6541157975015096,0.0,0.1,0.2
34,0.1646769493818283,0.10194958001375198,0.17948628962039948,0.005920983850955963,0.8403021655308431,0.6553036178599095,0.0,0.1,0.2
35,0.1587427258491516,0.09650084376335144,0.17890220880508423,0.005714145489037037,0.8408737592937449,0.6560644176985257,0.0,0.1,0.25
36,0.15791915357112885,0.09673982113599777,0.17703494429588318,0.005379233974963427,0.8414273496130922,0.6568621887775998,0.0,0.1,0.2
37,0.16306322813034058,0.10122348368167877,0.17669716477394104,0.005887060426175594,0.8420102117855894,0.6576498370198629,0.0,0.1,0.2
38,0.16062766313552856,0.10036351531744003,0.17533312737941742,0.005109470337629318,0.8425336904858877,0.6583712628445969,0.0,0.1,0.2
39,0.16168633103370667,0.10145026445388794,0.17425867915153503,0.0053056348115205765,0.8429093276991219,0.6588856102354049,0.0,0.1,0.2
40,0.15865860879421234,0.0999552384018898,0.1726592481136322,0.004603734239935875,0.8431848196556685,0.6593192374466061,0.0,0.1,0.2
41,0.15897983312606812,0.09988872706890106,0.17195190489292145,0.005003693047910929,0.8434251427861615,0.6596930742652968,0.0,0.1,0.2
42,0.1585608422756195,0.0995708480477333,0.17233917117118835,0.004858830012381077,0.843667905935777,0.6600504410163137,0.0,0.1,0.2
43,0.15760064125061035,0.09829551726579666,0.17247816920280457,0.005041111726313829,0.8439080601649445,0.6603947705848421,0.0,0.1,0.25
44,0.15884043276309967,0.09915212541818619,0.17382143437862396,0.005027919076383114,0.8441389979404187,0.6607457898596347,0.0,0.1,0.2
45,0.15759174525737762,0.09727956354618073,0.17637760937213898,0.004932592157274485,0.8442922503645653,0.6610238942104025,0.0,0.1,0.2
46,0.15760748088359833,0.09770964831113815,0.17822760343551636,0.004286366049200296,0.8445726802598668,0.661430843605601,0.0,0.1,0.2
47,0.15948539972305298,0.09836307913064957,0.17952848970890045,0.0048425206914544106,0.8448566434772499,0.6617762012791873,0.0,0.2,0.2
48,0.15784326195716858,0.0972941666841507,0.1798097938299179,0.004404112696647644,0.8452523429306109,0.6622396805415786,0.0,0.2,0.15
49,0.1594017893075943,0.09846136718988419,0.17989806830883026,0.004647337831556797,0.845677558069743,0.6626968967083275,0.0,0.2,0.2
