node,gnn_score
0,0.5673455238342285
1,0.5773637533187866
2,0.5768553256988526
3,0.547081708908081
4,0.27287604212760924
5,0.341336065530777
6,0.2828221797943115
7,0.2473045140504837
8,0.44275588989257814
9,0.7436836719512939
10,0.6407458066940308
11,0.7209760546684265
12,0.28414427042007445
13,0.3664809584617615
14,0.8262020945549011
15,0.2648320198059082
16,0.5189020574092865
17,0.4991303741931915
18,0.6201674818992615
19,0.20445286929607392
20,0.27243286967277525
21,0.3534215211868286
22,0.7686175107955933
23,0.8072003245353698
24,0.4738842725753784
25,0.7668388247489929
26,0.5782086730003357
27,0.42476179003715514
28,0.221962097287178
29,0.5314616203308106
30,0.5104659140110016
31,0.4411954879760742
32,0.4183836758136749
33,0.5831754803657532
34,0.6294741153717041
35,0.2922522485256195
36,0.31173552870750426
37,0.34955233335494995
38,0.32467504143714904
39,0.39099366664886476
40,0.5214771628379822
41,0.36213183403015137
42,0.3813392400741577
43,0.805538785457611
44,0.6999212741851807
45,0.24264822602272035
46,0.5566348075866699
47,0.4068057298660278
48,0.728651487827301
49,0.2114649385213852
50,0.38988792300224306
51,0.3565306723117828
52,0.7407162189483643
53,0.4572046220302582
54,0.4724434196949005
55,0.23093236088752742
56,0.251464182138443
57,0.8451803088188171
58,0.27230769395828247
59,0.7375268936157227
60,0.24520481824874873
61,0.49713450074195864
62,0.39934849739074707
63,0.5923849701881408
64,0.22139888107776637
65,0.8167297720909119
66,0.38537380695343015
67,0.4555628538131714
68,0.7864357233047485
69,0.3357623040676117
70,0.4346228897571563
71,0.7146498560905457
72,0.8337683916091919
73,0.5369935274124146
74,0.46817689538002016
75,0.4195926249027252
76,0.27870150208473204
77,0.45890180468559266
78,0.3538628339767456
79,0.3704897046089172
80,0.6898692488670349
81,0.4827458679676056
82,0.42176111936569216
83,0.7308164119720459
84,0.33268910050392153
85,0.666947317123413
86,0.5065720856189728
87,0.19162618219852445
88,0.8205163955688477
89,0.7625007510185242
90,0.4759641706943512
91,0.5879408478736877
92,0.8002025246620178
93,0.38626264929771426
94,0.8024795174598693
95,0.611007833480835
96,0.38126033544540405
97,0.5993067145347595
98,0.5736803412437439
99,0.3372025728225708
100,0.8153469800949097
101,0.6779188394546509
102,0.4496378540992737
103,0.5515862941741944
104,0.22767910659313198
105,0.5145090520381927
106,0.6849949359893799
107,0.3346171736717224
108,0.6838272929191589
109,0.369147264957428
110,0.2585968196392059
111,0.6711246967315674
112,0.34338608384132385
113,0.5471465706825256
114,0.6106867551803589
115,0.3817580997943878
116,0.8165097236633301
117,0.29820003509521487
118,0.31349427103996275
119,0.40654879808425903
120,0.4228031814098358
121,0.450087171792984
122,0.3596946239471436
123,0.5549387335777283
124,0.429197096824646
125,0.820328414440155
126,0.7998143672943115
127,0.32238186001777647
128,0.5106467068195343
129,0.32821801900863645
130,0.7588815093040466
131,0.4383325338363647
132,0.44186061024665835
133,0.30250858068466185
134,0.190597653388977
135,0.2958395302295685
136,0.6642719864845276
137,0.4312688589096069
138,0.21781862080097197
139,0.3541054606437683
140,0.47588114738464354
141,0.5098054826259613
142,0.7893183350563049
143,0.6471149325370789
144,0.3800008177757263
145,0.4873512089252472
146,0.5047854006290435
147,0.4893160045146942
148,0.3777474224567413
149,0.3785534203052521
150,0.7159085512161255
151,0.678835678100586
152,0.5443016648292541
153,0.5416724681854248
154,0.2682304084300995
155,0.25738625228405
156,0.2420790672302246
157,0.4175406038761139
158,0.5378966569900513
159,0.4597876131534576
160,0.6046534538269043
161,0.815123462677002
162,0.5478690505027771
163,0.669657027721405
164,0.2621871650218964
165,0.7485767483711243
166,0.24679116010665889
167,0.6557883381843567
168,0.6968589067459107
169,0.5944703221321106
170,0.3764632880687714
171,0.21505407691001888
172,0.5260840058326721
173,0.8012196779251098
174,0.4437588930130005
175,0.7717412948608399
176,0.4062183201313019
177,0.45801697969436644
178,0.44612608551979066
179,0.4127460360527039
180,0.4167735457420349
181,0.3689558804035187
182,0.3754162430763245
183,0.25700252652168276
184,0.4571596086025238
185,0.23674110174179078
186,0.5695399522781373
187,0.3118414223194122
188,0.4962195992469788
189,0.43987475633621215
190,0.49271875619888306
191,0.43509681820869445
192,0.6652034878730774
193,0.46401816606521606
194,0.7458984613418579
195,0.5260509729385376
196,0.4757771909236908
197,0.33383291959762573
198,0.5345920205116272
199,0.6047327756881714
200,0.23746744990348811
201,0.2701107382774353
202,0.37515459060668943
203,0.3247506141662597
204,0.5438777804374695
205,0.7687477707862854
206,0.33620637059211733
207,0.40312769412994387
208,0.5473453044891358
209,0.22816132009029388
210,0.5168414950370789
211,0.8159782886505127
212,0.3723652482032776
213,0.6866755604743957
214,0.673422372341156
215,0.5041015326976777
216,0.27344281077384947
217,0.20119242370128626
218,0.6955745220184326
219,0.6037255764007569
220,0.4698537111282349
221,0.23246937096118922
222,0.5127806782722473
223,0.8091686487197876
224,0.6153001666069031
225,0.4567346692085266
226,0.5975591659545898
227,0.35755248069763185
228,0.21668886244297023
229,0.30506672263145446
230,0.7518073916435242
231,0.5203432083129883
232,0.5875751495361328
233,0.6265947341918945
234,0.40741623044013975
235,0.5602458596229554
236,0.4751348257064819
237,0.79148428440094
238,0.4381940126419067
239,0.27801079750061036
240,0.24420424401760096
241,0.5191405296325684
242,0.4268369019031525
243,0.23214913606643672
244,0.22869742810726165
245,0.7029676318168641
246,0.3409331202507019
247,0.6131422519683838
248,0.5799038648605347
249,0.5408004283905029
250,0.4018118500709534
251,0.5148453712463379
252,0.43483912348747256
253,0.7303901553153992
254,0.2178221881389618
255,0.5318570137023926
256,0.25690493285655974
257,0.48961904644966125
258,0.7345854640007019
259,0.5159288227558136
260,0.4531940042972565
261,0.2662523627281189
262,0.5590376138687134
263,0.4428834915161133
264,0.4092147469520569
265,0.7984413146972656
266,0.6839945912361145
267,0.3381714880466461
268,0.6670843243598938
269,0.18340769410133356
270,0.41837323307991026
271,0.40312045216560366
272,0.41419556736946106
273,0.5588185548782348
274,0.7058720827102661
275,0.4364647507667542
276,0.17341497838497158
277,0.4327135682106018
278,0.22175615727901454
279,0.3933285474777221
280,0.28232995271682737
281,0.38237690925598145
282,0.6814442873001099
283,0.5509378790855408
284,0.671541166305542
285,0.20237841010093688
286,0.3873332679271698
287,0.4943854033946991
288,0.47689940333366393
289,0.5058479487895966
290,0.6591948390007019
291,0.3691485822200775
292,0.34069744348526
293,0.21213145256042476
294,0.8117969751358032
295,0.5318361520767212
296,0.43262751698493956
297,0.5202875256538391
298,0.28735710978507994
299,0.8167832732200623
300,0.4330292999744415
301,0.7232891201972962
302,0.4124069929122925
303,0.611335563659668
304,0.5278392314910889
305,0.558782422542572
306,0.7791988730430603
307,0.39954190850257876
308,0.6542107224464416
309,0.6247035503387451
310,0.2817711591720581
311,0.7126464486122132
312,0.37380199432373046
313,0.43667344450950624
314,0.33929734826087954
315,0.33839151263237
316,0.19353630542755124
317,0.8067678213119507
318,0.8347873449325561
319,0.44999117851257325
320,0.34819077849388125
321,0.44775210618972777
322,0.3868487775325775
323,0.18502150475978846
324,0.22934781014919275
325,0.7473266005516053
326,0.20277982950210566
327,0.36549710631370547
328,0.5063753604888916
329,0.374675041437149
330,0.6933445692062378
331,0.34143475294113157
332,0.4918553829193115
333,0.3139800071716309
334,0.7327368259429932
335,0.5575912356376648
336,0.23291254043579096
337,0.4596922814846039
338,0.7015627026557922
339,0.22979361116886135
340,0.6533724665641785
341,0.6560875177383423
342,0.5611997961997985
343,0.6393784046173095
344,0.7229886412620544
345,0.46429004669189455
346,0.4498007118701935
347,0.5967094779014588
348,0.28138790726661683
349,0.3122688174247742
350,0.2889073133468628
351,0.7382206678390503
352,0.7367417454719544
353,0.3325987458229065
354,0.2745771765708923
355,0.5092721104621887
356,0.25597944259643557
357,0.7776178240776062
358,0.40333125591278074
359,0.5286982297897339
360,0.28893485069274905
361,0.6874646425247193
362,0.40096904039382936
363,0.21314213573932644
364,0.447293621301651
365,0.6670943856239319
366,0.6412701964378357
367,0.48668270111083983
368,0.34488198161125183
369,0.44056966304779055
370,0.5353880524635315
371,0.6081705331802368
372,0.711907935142517
373,0.514007830619812
374,0.4552151620388031
375,0.5551222085952758
376,0.2753682553768158
377,0.2768667280673981
378,0.5807393312454223
379,0.604919183254242
380,0.5491782307624817
381,0.21617481112480158
382,0.4258074820041656
383,0.7692122459411621
384,0.34115342497825624
385,0.3781042456626892
386,0.6202260613441467
387,0.2881580054759979
388,0.5213096618652344
389,0.7288447260856629
390,0.6810144186019897
391,0.3084622502326965
392,0.56402086019516
393,0.5630099296569824
394,0.42149179577827456
395,0.4206455171108246
396,0.4431811094284058
397,0.6219111680984497
398,0.8065362691879272
399,0.36471564173698423
400,0.7932240605354309
401,0.2157743394374847
402,0.5190985262393951
403,0.48505349159240724
404,0.23262979984283444
405,0.5433402180671691
406,0.7143637299537658
407,0.44019068479537965
408,0.5634674429893494
409,0.7015985131263733
410,0.7785586714744568
411,0.8342384457588196
412,0.28031762242317193
413,0.5544763803482056
414,0.5945695400238037
415,0.2599426984786987
416,0.7634903907775878
417,0.5311416029930115
418,0.4020456850528717
419,0.23977127075195312
420,0.3015667676925659
421,0.7476930499076844
422,0.4448817789554596
423,0.5418458819389343
424,0.32432237863540647
425,0.6170943021774292
426,0.4150474488735199
427,0.20766578912734984
428,0.4535456240177155
429,0.7364573955535889
430,0.4637368083000183
431,0.540367841720581
432,0.2199768334627151
433,0.5082580149173737
434,0.6760736703872681
435,0.3601865231990814
436,0.6421835780143738
437,0.44257031083106996
438,0.21749534010887142
439,0.4824082374572754
440,0.42256573438644407
441,0.23499082922935485
442,0.1837030380964279
443,0.18903463482856747
444,0.6897878050804138
445,0.7733577609062194
446,0.5010657668113708
447,0.22902083694934844
448,0.25740785896778107
449,0.711969792842865
450,0.7310146450996399
451,0.482963502407074
452,0.8078178286552429
453,0.658414363861084
454,0.8219249248504639
455,0.4142912745475769
456,0.5626195192337036
457,0.5110990703105927
458,0.33319116830825807
459,0.5266797661781311
460,0.5334071516990662
461,0.35378056168556216
462,0.6827848672866821
463,0.45419692397117617
464,0.5430225372314453
465,0.2399562984704971
466,0.3717246472835541
467,0.6820859432220459
468,0.5951983690261841
469,0.5746430635452271
470,0.2820807158946991
471,0.2745895087718963
472,0.5055235028266907
473,0.43792213797569274
474,0.7548096060752869
475,0.36240220069885254
476,0.4463381886482239
477,0.4306889295578003
478,0.5114855289459228
479,0.3277268290519714
480,0.31051420569419863
481,0.35852869153022765
482,0.3665767788887024
483,0.20970236063003536
484,0.4265765964984894
485,0.6590117335319519
486,0.4462398052215576
487,0.3412186086177826
488,0.6293447256088257
489,0.5951875686645508
490,0.4377988278865814
491,0.5205477416515351
492,0.623384702205658
493,0.5596119284629821
494,0.21469346582889554
495,0.2410334169864654
496,0.544680118560791
497,0.6420201063156128
498,0.7531874060630799
499,0.25652936697006223
500,0.7056365132331848
501,0.7323403000831604
502,0.5024974763393402
503,0.6598996758460999
504,0.5517418265342713
505,0.7499647855758667
506,0.5412314295768738
507,0.6219742059707641
508,0.32013031244277956
509,0.21762223839759826
510,0.21963883042335505
511,0.7897315382957458
512,0.6341469407081604
513,0.2776008427143097
514,0.5537222623825073
515,0.7067801237106324
516,0.8158300042152404
517,0.36891636848449705
518,0.526646512746811
519,0.7193204283714294
520,0.5878549456596375
521,0.2734988212585449
522,0.7093639135360718
523,0.7360810279846192
524,0.5430744051933288
525,0.6895111441612244
526,0.6318104028701782
527,0.32758432626724243
528,0.5569013118743896
529,0.2359763085842132
530,0.2498934805393219
531,0.6016579627990722
532,0.7239215850830079
533,0.391219562292099
534,0.5230009317398071
535,0.395835930109024
536,0.5215941607952118
537,0.640421187877655
538,0.27505046129226685
539,0.5516663789749146
540,0.5718918800354004
541,0.3541259944438934
542,0.6213259816169738
543,0.49728811383247373
544,0.46048174500465394
545,0.5294693112373352
546,0.22469076514244074
547,0.7608786344528198
548,0.48243248462677
549,0.4557169020175934
550,0.2988996982574463
551,0.6109496235847474
552,0.8269212722778321
553,0.47955726981163027
554,0.2842722475528717
555,0.4867457389831543
556,0.6475964307785034
557,0.3255238533020019
558,0.3821592330932617
559,0.7918072462081909
560,0.34199642539024355
561,0.2413878053426742
562,0.48327031135559084
563,0.8155789494514465
564,0.37454206943511964
565,0.5079663395881653
566,0.30472865104675295
567,0.8040226101875305
568,0.3385347962379456
569,0.5687619209289551
570,0.612880527973175
571,0.27084888815879815
572,0.44565221667289734
573,0.2730116963386536
574,0.29199686646461487
575,0.5688023805618286
576,0.7521627306938171
577,0.2073389738798141
578,0.6754448294639588
579,0.5051702916622162
580,0.6836299538612366
581,0.5125892043113709
582,0.424733167886734
583,0.3076573729515076
584,0.7689542889595031
585,0.45041614174842837
586,0.2591461479663849
587,0.4558939039707184
588,0.35765156149864197
589,0.20419927239418026
590,0.433298921585083
591,0.5056018650531768
592,0.6930523872375488
593,0.37110109329223634
594,0.8265319228172302
595,0.24386602640151978
596,0.5413850903511047
597,0.3335840284824371
598,0.7047469615936279
599,0.402790904045105
600,0.6173948287963867
601,0.2911042094230652
602,0.3986964762210846
603,0.6360651850700378
604,0.795592987537384
605,0.40921840667724607
606,0.5411735057830811
607,0.44249972701072693
608,0.5431398749351501
609,0.6922690153121949
610,0.4988742470741272
611,0.4169137179851532
612,0.5910346508026123
613,0.3631949543952942
614,0.6308152318000794
615,0.28278343081474305
616,0.4821591258049011
617,0.7266003251075744
618,0.4528524041175842
619,0.26725378036499026
620,0.23664819896221162
621,0.5905069351196289
622,0.5861291408538818
623,0.20886301398277274
624,0.5296179413795471
625,0.6111517667770385
626,0.3771102011203766
627,0.422384113073349
628,0.5719218492507935
629,0.6037036180496216
630,0.3698727250099182
631,0.43676264882087706
632,0.3394762635231018
633,0.446069198846817
634,0.5175527691841125
635,0.29968470335006714
636,0.8195041298866272
637,0.6933847427368164
638,0.429503071308136
639,0.44850716590881345
640,0.7863576292991639
641,0.5479133486747741
642,0.25340445041656495
643,0.4081838846206665
644,0.39197810292243956
645,0.34855230450630187
646,0.4131413817405701
647,0.44324871301651003
648,0.3458882212638855
649,0.4658967435359955
650,0.7959267377853394
651,0.39255949258804324
652,0.3904827773571014
653,0.29325877428054803
654,0.3306690752506256
655,0.6059202790260315
656,0.29145410060882565
657,0.6366759419441224
658,0.23846125006675717
659,0.5640228629112244
660,0.6481103658676147
661,0.34739128351211546
662,0.3037284970283508
663,0.510402649641037
664,0.6842972636222839
665,0.5731592893600463
666,0.43950843811035156
667,0.558910071849823
668,0.6450742602348327
669,0.38901827335357664
670,0.7127723693847656
671,0.35841619968414307
672,0.6733241081237793
673,0.3483518958091736
674,0.21179530620574946
675,0.5683950901031494
676,0.42666876912117
677,0.6343354105949401
678,0.5466783165931701
679,0.32793867588043213
680,0.3654235482215881
681,0.5511579632759094
682,0.4480789124965668
683,0.7350908517837524
684,0.7117249250411988
685,0.518472409248352
686,0.5367538213729859
687,0.510309898853302
688,0.5895694017410278
689,0.500258618593216
690,0.3267793834209442
691,0.287299257516861
692,0.3739400327205658
693,0.7302271246910095
694,0.562721312046051
695,0.5716493248939514
696,0.7668900728225708
697,0.3188632607460022
698,0.3133162081241608
699,0.560313081741333
700,0.43050732612609866
701,0.524719512462616
702,0.27710758447647094
703,0.8458596467971802
704,0.2820509850978851
705,0.8333362460136413
706,0.8430196523666382
707,0.4160687565803528
708,0.5897040009498596
709,0.43578991293907166
710,0.5395395636558533
711,0.8441392302513122
712,0.4020484030246735
713,0.777153205871582
714,0.6335936665534974
715,0.7244791865348816
716,0.48189443349838257
717,0.3203834414482116
718,0.4772571802139282
719,0.8334134340286254
720,0.6270674228668213
721,0.37182260155677793
722,0.4305193781852722
723,0.4324089586734772
724,0.2658635497093201
725,0.49568007588386537
726,0.7409953832626343
727,0.5775651574134827
728,0.4317145347595215
729,0.3303981304168701
730,0.3362709045410156
731,0.43744885325431815
732,0.3127987921237946
733,0.3127472698688507
734,0.6351786494255066
735,0.519628232717514
736,0.35839945673942564
737,0.4418495833873749
738,0.2599077045917511
739,0.21736717224121088
740,0.49430679678916933
741,0.41544024348258973
742,0.3223107874393463
743,0.5878015518188476
744,0.433335667848587
745,0.758059298992157
746,0.4762688040733337
747,0.5069068491458892
748,0.5952949047088623
749,0.5360824227333069
750,0.7581617593765259
751,0.7521069407463074
752,0.6646955490112305
753,0.36214964985847475
754,0.2712715625762939
755,0.3885809421539307
756,0.3830318212509155
757,0.6037031412124634
758,0.515209150314331
759,0.49289644956588746
760,0.5720922827720643
761,0.2905754268169403
762,0.6011202216148377
763,0.5154447197914124
764,0.5627713799476624
765,0.6810376167297363
766,0.7048488020896911
767,0.4277076184749603
768,0.29908565878868104
769,0.5651058912277221
770,0.3763454556465149
771,0.5100987792015076
772,0.20389769971370691
773,0.2002774357795715
774,0.28366037011146544
775,0.41408040523529055
776,0.32155861258506774
777,0.5294143676757812
778,0.5546766757965088
779,0.5810107111930847
780,0.45087209939956663
781,0.4818051099777222
782,0.7476893424987793
783,0.6088663697242737
784,0.20459401309490205
785,0.35614057183265685
786,0.6108129739761352
787,0.20745947062969203
788,0.37727910876274107
789,0.3138665437698364
790,0.8225481271743774
791,0.6887718319892884
792,0.3713415741920471
793,0.7733909130096436
794,0.5065711140632629
795,0.5454660654067993
796,0.5910293102264405
797,0.24360008537769318
798,0.5268713533878326
799,0.6824901819229126
800,0.5617503881454468
801,0.7407123804092407
802,0.6843022584915162
803,0.4954920053482056
804,0.32297191619873045
805,0.5003404259681702
806,0.5275490641593933
807,0.7623608589172364
808,0.5063298881053925
809,0.7504326820373535
810,0.4157717525959015
811,0.5955763459205627
812,0.30969475507736205
813,0.6380063652992248
814,0.7030495524406433
815,0.7113983392715454
816,0.70519517660141
817,0.374516087770462
818,0.8222772717475891
819,0.23781082332134243
820,0.3049903929233551
821,0.5025687873363495
822,0.23516470789909358
823,0.4095798671245575
824,0.19125312864780422
825,0.4384900271892548
826,0.44024658203125
827,0.4765261709690094
828,0.45540807843208314
829,0.39269731640815736
830,0.3725417673587799
831,0.4513169229030609
832,0.4970907747745514
833,0.2350834906101226
834,0.7375458359718323
835,0.2548991560935974
836,0.6189675211906434
837,0.4902299702167511
838,0.33109670877456665
839,0.7132517218589782
840,0.7886863708496094
841,0.47194517254829405
842,0.21846227943897248
843,0.7480400443077088
844,0.8586849451065064
845,0.39422398209571835
846,0.5837737083435058
847,0.6063798785209655
848,0.2726223230361938
849,0.48574897050857546
850,0.6018028140068055
851,0.3009631812572479
852,0.2963135838508606
853,0.4689721822738647
854,0.6395504713058472
855,0.613431978225708
856,0.36494141817092896
857,0.5833788037300109
858,0.37660804986953733
859,0.41479703187942507
860,0.7093007683753967
861,0.31844433546066286
862,0.38278710246086123
863,0.5878070235252381
864,0.5174399435520172
865,0.5366825461387634
866,0.45226951241493224
867,0.6898197293281555
868,0.47689542174339294
869,0.5651787996292115
870,0.2994107484817505
871,0.25535169243812555
872,0.46442523002624514
873,0.8443356275558471
874,0.6774298667907714
875,0.810295569896698
876,0.22950493097305297
877,0.4466015875339508
878,0.29341296553611756
879,0.34578760266304015
880,0.8193218827247619
881,0.33694347739219666
882,0.7134454488754273
883,0.550497317314148
884,0.48638942241668703
885,0.3957943141460419
886,0.5165864825248718
887,0.4516818583011627
888,0.2116853982210159
889,0.8616230607032775
890,0.6055387854576111
891,0.7391263961791992
892,0.6771820068359375
893,0.7867182612419128
894,0.500808185338974
895,0.4361635744571686
896,0.5993419647216797
897,0.5317117929458618
898,0.5588788032531739
899,0.2178238600492477
900,0.6695663571357727
901,0.4023961126804352
902,0.560899555683136
903,0.547485637664795
904,0.544781482219696
905,0.48792309165000913
906,0.5844344735145569
907,0.25002502202987664
908,0.281485104560852
909,0.7828072071075439
910,0.7152234554290772
911,0.45302720069885255
912,0.5334439158439637
913,0.47275039553642273
914,0.5096976041793824
915,0.5543523311614991
916,0.40604777336120607
917,0.4768682360649109
918,0.5666542649269104
919,0.39259321093559263
920,0.25218048095703127
921,0.7230434536933898
922,0.44465197920799254
923,0.3299363493919373
924,0.5795854568481446
925,0.4565440475940704
926,0.3322243332862854
927,0.4112383723258972
928,0.6832277655601502
929,0.6783472537994385
930,0.5256848514080048
931,0.3485626459121704
932,0.5765035033226014
933,0.25729323029518125
934,0.40611936450004577
935,0.8198783040046692
936,0.7645525336265564
937,0.60449697971344
938,0.33299299478530886
939,0.43159283995628356
940,0.20576729774475097
941,0.6027563571929931
942,0.3778554737567902
943,0.6143155217170715
944,0.5527139782905579
945,0.25062062740325924
946,0.6572512269020081
947,0.23000575900077816
948,0.5438571214675904
949,0.31049014925956725
950,0.7141330361366272
951,0.7164538264274597
952,0.33924010396003723
953,0.3557288646697998
954,0.5794182062149048
955,0.7225646853446961
956,0.8089589715003968
957,0.6319956302642822
958,0.4032033920288086
959,0.5982052445411682
960,0.25116682052612305
961,0.4942328631877899
962,0.7580807089805603
963,0.5597171187400818
964,0.5305274426937103
965,0.7071171283721924
966,0.2733787357807159
967,0.6588381171226502
968,0.23532557785511016
969,0.8064462304115295
970,0.6093974113464355
971,0.3125302970409393
972,0.5778923034667969
973,0.7339961290359497
974,0.4374287068843842
975,0.35271971225738524
976,0.24906530380249023
977,0.594674813747406
978,0.5417643308639526
979,0.5174506664276123
980,0.552344822883606
981,0.5656342267990112
982,0.7239118456840515
983,0.281059581041336
984,0.5844539999961853
985,0.3121103703975677
986,0.2842087924480438
987,0.4522282421588898
988,0.2546630799770355
989,0.8078886270523071
990,0.4570681512355804
991,0.5025030374526978
992,0.7223383069038392
993,0.7960085988044738
994,0.24030631780624384
995,0.8035765647888183
996,0.5466683268547058
997,0.4967521488666534
998,0.23894961774349213
999,0.31319605112075805
1000,0.26577605605125426
1001,0.28380006551742554
1002,0.8043873548507691
1003,0.21123532354831692
1004,0.7986688733100891
1005,0.5901623725891113
