epoch,loss,rank,reg,topk,spearman,kendall,top5,top10,top20
1,1.428243637084961,0.4419384002685547,1.3909645080566406,0.3793439269065857,0.5086092231641555,0.351411163246726,0.0,0.0,0.2
2,0.6331232786178589,0.23761264979839325,0.8110572099685669,0.10146231949329376,0.5418579049226308,0.379751149707029,0.2,0.4,0.6
3,0.41751885414123535,0.20684702694416046,0.2985004484653473,0.0807478129863739,0.606053448779463,0.4328921259658707,0.2,0.4,0.65
4,0.32895269989967346,0.1629754602909088,0.30368688702583313,0.049914099276065826,0.689094636674359,0.4994887597170671,0.2,0.4,0.65
5,0.2612910866737366,0.13769786059856415,0.2572641372680664,0.030942663550376892,0.7521231076166774,0.5554777412050331,0.2,0.5,0.6
6,0.2399587333202362,0.12382721900939941,0.2512967884540558,0.027161644771695137,0.7786451278442332,0.5819315078086702,0.2,0.5,0.55
7,0.21803122758865356,0.11493145674467087,0.26037782430648804,0.01665761135518551,0.7873430878366492,0.5903634708312908,0.2,0.4,0.55
8,0.21170574426651,0.11812865734100342,0.21490897238254547,0.019402919337153435,0.7936382782834761,0.5978523239255784,0.2,0.4,0.7
9,0.19937799870967865,0.12037569284439087,0.1811961829662323,0.01642896793782711,0.8069596063808527,0.610495599598478,0.2,0.5,0.7
10,0.18692204356193542,0.11291934549808502,0.18260717391967773,0.012813699431717396,0.8203171893228842,0.6237458272054532,0.2,0.5,0.7
11,0.1887541115283966,0.10999912023544312,0.19078490138053894,0.014346342533826828,0.829888297499825,0.6332516282652847,0.2,0.5,0.65
12,0.18628783524036407,0.10806084424257278,0.18786169588565826,0.014578989706933498,0.8326165919933589,0.6347083129070664,0.0,0.3,0.65
13,0.1776798963546753,0.1024090126156807,0.18854039907455444,0.012472509406507015,0.8350414816915169,0.6365758573196069,0.0,0.4,0.6
14,0.17285746335983276,0.09751645475625992,0.19007498025894165,0.01221233606338501,0.8372769408939276,0.63993743726218,0.0,0.4,0.6
15,0.1747780442237854,0.09983344376087189,0.1911637783050537,0.011730312369763851,0.8396045531643775,0.6436818638093238,0.2,0.4,0.7
16,0.17183178663253784,0.10142426192760468,0.18153759837150574,0.01063082180917263,0.8421096390913487,0.647510329855032,0.2,0.6,0.75
17,0.1695013791322708,0.10083267092704773,0.1737385094165802,0.011031437665224075,0.8443661081684002,0.651058664238859,0.4,0.6,0.75
18,0.1674843728542328,0.10329599678516388,0.16946309804916382,0.008899633772671223,0.8457463544451258,0.6538693185797325,0.4,0.6,0.8
19,0.1639103889465332,0.09878254681825638,0.173561692237854,0.008706225082278252,0.8471602933866723,0.6559703060438407,0.4,0.6,0.75
20,0.16363529860973358,0.09919408708810806,0.17834937572479248,0.0072909328155219555,0.8480462524703685,0.6570348063589887,0.4,0.5,0.75
21,0.16510123014450073,0.09583784639835358,0.18533065915107727,0.009109452366828918,0.847639506421677,0.656558582533791,0.4,0.5,0.8
22,0.15874873101711273,0.090525783598423,0.18809303641319275,0.007863353006541729,0.8484607704645574,0.6578471881784439,0.4,0.5,0.8
23,0.1620267927646637,0.09461022913455963,0.18676091730594635,0.007592186331748962,0.8493969482730055,0.6598361229777996,0.4,0.5,0.8
24,0.16026073694229126,0.09596196562051773,0.182251438498497,0.006415556184947491,0.8503008426155416,0.6611340663445152,0.4,0.5,0.8
25,0.15835121273994446,0.09551425278186798,0.1815200001001358,0.005587302148342133,0.8502134722831927,0.6618250577771553,0.4,0.4,0.8
26,0.1594877541065216,0.09688042849302292,0.17768022418022156,0.006202168297022581,0.8508511988439444,0.6625067114877325,0.4,0.4,0.75
27,0.15943852066993713,0.09923024475574493,0.17649871110916138,0.004839098080992699,0.8524828803684074,0.6645703480635899,0.4,0.4,0.75
28,0.1575644165277481,0.09565318375825882,0.17776913940906525,0.005720331333577633,0.855191574186209,0.6676517963442818,0.4,0.5,0.75
29,0.15446092188358307,0.09261781722307205,0.18172773718833923,0.004883189219981432,0.8570169565061434,0.6700329154702711,0.4,0.5,0.75
30,0.1584242880344391,0.09463860094547272,0.18381714820861816,0.005760358180850744,0.8587129060414493,0.6724046968741977,0.4,0.5,0.8
31,0.15357081592082977,0.09012451022863388,0.18764910101890564,0.00476771779358387,0.8601493921655373,0.6742068772322992,0.4,0.5,0.8
32,0.15506257116794586,0.09109573066234589,0.1870378851890564,0.005236983764916658,0.8614072821998459,0.6758565629183926,0.4,0.5,0.8
33,0.15436521172523499,0.09235874563455582,0.18323099613189697,0.004691439680755138,0.8626271054712789,0.6772509746247404,0.4,0.5,0.8
34,0.15270845592021942,0.09060633182525635,0.18197117745876312,0.005007174331694841,0.8636786240752667,0.6781660713868852,0.4,0.5,0.8
35,0.15437550842761993,0.09249161183834076,0.17977185547351837,0.005301551893353462,0.8653460907114149,0.6800056026332376,0.4,0.6,0.85
36,0.15391428768634796,0.0929039791226387,0.17949827015399933,0.00477388733997941,0.866752812846428,0.681471624997082,0.4,0.6,0.85
37,0.1538226306438446,0.09151146560907364,0.1819438636302948,0.005152006167918444,0.8676631553415473,0.6825361253122302,0.2,0.6,0.85
38,0.15156035125255585,0.09015227109193802,0.1817716509103775,0.004584391135722399,0.8685668361690971,0.6834045334640615,0.2,0.6,0.85
39,0.15081852674484253,0.09054728597402573,0.18049366772174835,0.0040820930153131485,0.8684924902509058,0.6830870509139296,0.2,0.6,0.85
40,0.14985938370227814,0.08790701627731323,0.1826297491788864,0.0047756219282746315,0.8691186015964089,0.6836940028480053,0.2,0.6,0.85
41,0.1514034867286682,0.08977804332971573,0.18544559180736542,0.003994502127170563,0.8693172132365626,0.6838620818451339,0.2,0.6,0.85
